image_id,image_path,category,category_bn,question,question_bn,llm_answer,llm_answer_bn
1113,33929ad6c6872899dc396af3acd90f4dbbcdb491_3-Figure2-1.png,condition,রোগ,What medical condition is identified in the image?,ছবিতে কী মেডিকেল কন্ডিশন সনাক্ত করা হয়েছে?,acute infarct,তীব্র ইনফার্ক্ট
824,2e58c1690fff2bbd82c86ad70ad0939ecabfc420_2-Figure3-1.png,condition,রোগ,What is the condition observed?,পর্যবেক্ষিত অবস্থাটি কি?,no finding,কিছু পাওয়া যায়নি
365,991e26d57eb6d805a805beccfa2e4ade117449f7_2-Figure2-1.png,condition,রোগ,What condition is present in the image?,ছবিতে কী অবস্থা দেখা যাচ্ছে?,epidural hemorrhage,এপিডিউরাল হেমোরেজ
1328,c136cb811526260f51acc31d3313e83657d466d5_6-Figure3-1.png,condition,রোগ,What conditions are present in the image?,ছবিতে কি কি অবস্থা বিদ্যমান?,no finding,কোনো কিছু পাওয়া যায়নি
243,942fd65137dacd4b6b3ae9a0650cbfde7f7301a3_2-Figure2-1.png,condition,রোগ,What condition is observed in the image?,ছবিতে কী অবস্থা দেখা যাচ্ছে?,increase,বৃদ্ধি
67,db2e81f37412a76e4181b11bf62c51b1f93fbda7_2-Figure1-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কি কি অবস্থা দেখা যাচ্ছে?,no finding,কিছু পাওয়া যায়নি
114,42198c512de313c0e2dae4b881c80a9cc3895c50_6-Figure2-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কি অবস্থা পরিলক্ষিত হয়?,schizophrenia,সিজোফ্রেনিয়া
518,795fe50d977ed4baf94ace9a3d8bda446208bc98_3-Figure2-1.png,condition,রোগ,What is the condition observed in the image?,ছবিতে কি অবস্থা পরিলক্ষিত হয়েছে?,no finding,কিছু পাওয়া যায়নি।
446,15ae0ad7c6d04ac5c2f9eb1187d64b13426965d5_6-Figure2-1.png,condition,রোগ,What condition is observed in the image?,ছবিতে কি অবস্থা পরিলক্ষিত হয়?,osteonecrosis,অস্টিওনেক্রোসিস।
1078,808fa33affbbfe804125ff1f238c5a7db83b1422_2-Figure1-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কী কী অবস্থা পরিলক্ষিত হচ্ছে?,no finding,কিছু পাওয়া যায়নি
712,206172254b3513b1dd6128e25b2d559bf5e7c809_6-Figure1-1.png,condition,রোগ,What condition is observed in the image?,ছবিতে কি অবস্থা পরিলক্ষিত হয়?,no finding,কোনো ফাইন্ডিং নেই
645,2d066b34252f58ae67a193759340bacdf63795b3_3-Figure2-1.png,condition,রোগ,What condition is present?,কী অবস্থা বিদ্যমান?,saddle embolus,স্যাডল এম্বোলাস
234,00908ca0e97c72c0c179f2240b6cc629515c0327_6-Figure4-1.png,condition,রোগ,What conditions are identified in the image?,ছবিতে কি কি অবস্থা সনাক্ত করা হয়েছে?,tumor,টিউমার।
1411,51e685a95e7c9502bcd44b984bdf14a3ddf560a7_2-Figure1-1.png,condition,রোগ,What conditions are present in the image?,ছবিতে কি কি অবস্থা বিদ্যমান?,bronchiectasis,ব্রঙ্কিয়েক্টেসিস
1248,bfc1153c0b8c995255aedbca280fea4ae7db2d9f_3-Figure3-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কী কী অবস্থা পরিলক্ষিত হয়?,hypointense CPM,হাইপোইনটেনস সিপিএম
1304,9e7e9240eb7599984b0e5b1fc7bd38438bcc5500_2-Figure2-1.png,condition,রোগ,What abnormalities or conditions are observed?,কী কী অস্বাভাবিকতা বা অবস্থা দেখা যাচ্ছে?,airspace disease,এয়ারস্পেস ডিজিজ
1079,b2e254387ccc5a1e94e1dad839081bed9ab48aef_3-Figure3-1.png,condition,রোগ,What conditions are observed?,কী কী অবস্থা পরিলক্ষিত হচ্ছে?,"masses, lymph nodes","ভর, লিম্ফ নোড"
916,50eb04ac28bc850a07a74d8c1b65dffd2377ae2c_4-Figure4-1.png,condition,রোগ,What conditions are identified in the image?,ছবিতে কি কি অবস্থা সনাক্ত করা গেছে?,no finding,কিছু পাওয়া যায়নি।
1230,d15c51f766fd2484bd8d8092f2f20cb0205818ff_4-Figure3-1.png,condition,রোগ,What medical condition is identified in the image?,ছবিতে কোন চিকিৎসা অবস্থা চিহ্নিত করা হয়েছে?,total atelectasis,সম্পূর্ণ অ্যাটেলেকটাসিস
866,219eb98d56ef488aa3d4fca3884035d73d4e7c1a_1-Figure3-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কি কি অবস্থা দেখা যাচ্ছে?,air,বাতাস
457,81d0dce57fb4cde281f8d21bc33abc0f66769756_2-Figure2-1.png,condition,রোগ,What condition is observed in the image?,ছবিতে কি অবস্থা দেখা যাচ্ছে?,subcutaneous emphysema,সাবকিউটেনিয়াস এমফাইসিমা।
526,9a4e695e24c45fc94237be046cecb3f67b7c091e_3-Figure4-1.png,condition,রোগ,What conditions are observed in this image?,এই ছবিতে কি অবস্থা দেখা যাচ্ছে?,no finding,কোনো কিছু পাওয়া যায়নি
1307,f7917db8ad87c1a916c5f5b87fd753ffd5a9b319_7-Figure5-1.png,condition,রোগ,What condition is observed in the image?,ছবিতে কি অবস্থা দেখা যাচ্ছে?,obstructing stone,বাধা সৃষ্টিকারী পাথর
1187,80f1e7dc2807348ffcaac4f2d781ca815aa93a40_2-Figure2-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কী কী অবস্থা দেখা যাচ্ছে?,no finding,কোনো প্রকার রোগ নির্ণয় করা যায়নি
786,f6fcbd985fd45dd43d1ca8e4ab501a64c186b5ab_4-Figure4-1.png,condition,রোগ,What condition is observed?,কি অবস্থা পরিলক্ষিত হয়?,extensive distribution,বিস্তৃত বিতরণ
812,e44a5436f9c0675ca92d6f3457acadfd958e40ed_4-Figure1-1.png,condition,রোগ,What is the condition shown in the image?,ছবিতে কী অবস্থা দেখানো হয়েছে?,no finding,কোনো ফাইন্ডিং নেই
314,66b3001c49f06bf511b726e52e0421a4f31a0058_3-Figure2-1.png,condition,রোগ,What condition is present in the image?,ছবিতে কি অবস্থা বিদ্যমান?,no finding,কিছু পাওয়া যায়নি
1453,e96c99241e71626cb80c425c26927911d5586631_9-Figure2-1.png,condition,রোগ,What is the condition shown?,কি অবস্থা দেখানো হয়েছে?,no finding,কোনো ফাইন্ডিং নেই
767,b9de584847bca1ad0f49b2b0694c31af2bc53e21_3-Figure3-1.png,condition,রোগ,What conditions are identified in this image?,এই ছবিতে কী কী অবস্থা সনাক্ত করা হয়েছে?,no finding,কোনো ফাইন্ডিং নেই
469,16888bc672ab535a9d1836f9e30be9f7044490b3_2-Figure1-1.png,condition,রোগ,What condition is observed in the image?,ছবিতে কোন অবস্থা পরিলক্ষিত হচ্ছে?,pneumoperitoneum,নিউমোপেরিটোনিয়াম
1288,dddc0dd96143ea7902e7c07e3237aab2bedf6087_1-Figure1-1.png,condition,রোগ,What conditions are observed?,কী কী অবস্থা পরিলক্ষিত হচ্ছে?,"defect, foreign body","ডিফেক্ট, বহিরাগত বস্তু"
881,403ac618095d8cb3a43e4614c312f16ee88787e2_2-Figure3-1.png,condition,রোগ,What conditions are present in this image?,এই ছবিতে কী কী অবস্থা বিদ্যমান?,catheter,ক্যাথেটার
996,b579868b8e6e5d6761ef75439efe8b0d8eb36387_5-Figure3-1.png,condition,রোগ,What medical condition is observed in the image?,ছবিতে কি মেডিকেল অবস্থা দেখা যাচ্ছে?,osteomyelitis,অস্থি মজ্জার প্রদাহ(ওস্টিওমায়লাইটিস)
1172,aca71fd1d34121f3598562168f824935431aa9f2_4-Figure1-1.png,condition,রোগ,What conditions are identified in the image?,ইমেজটিতে কি কি কন্ডিশন চিহ্নিত করা হয়েছে?,no finding,কোন ফাইন্ডিং নেই
652,46bc9ea6f4746635bf6bf93fccad6a41a353c8c4_2-Figure2-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কি অবস্থা পরিলক্ষিত হচ্ছে?,no finding,কিছু পাওয়া যায়নি
1436,ac0eabc62b224362f3b81adcf447b7d77d6e601d_1-Figure1-1.png,condition,রোগ,What condition is present in the image?,ছবিতে কী অবস্থা দেখা যাচ্ছে?,longitudinal myelopathy,দীর্ঘস্থায়ী মায়েলোপ্যাথি।
1322,8e8113bcd195b93b58df5d289b6edabe58ad6a7e_2-Figure2-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কি কি অবস্থা দেখা যাচ্ছে?,no finding,কিছু পাওয়া যায়নি।
1275,ec93c1a4f2bad2bbd61932d06c05962456ab4a03_3-Figure1-1.png,condition,রোগ,What conditions are present?,কী কী অবস্থা দেখা যাচ্ছে?,no finding,কোনো নেই
1038,ff8c9778f04ab514d65cf25d9a692313d9610873_5-Figure3-1.png,condition,রোগ,What conditions are present in the image?,ছবিতে কী কী অবস্থা বিদ্যমান?,tumor,টিউমার।
418,398143e451ab748f107c37533c8adff7fa162c8a_1-Figure1-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কী কী অবস্থা পরিলক্ষিত হচ্ছে?,high-density lesion,উচ্চ ঘনত্বের ক্ষত
642,793931e3ca1ed176938a5cafe92ee85a951a1a24_3-Figure2-1.png,condition,রোগ,What condition is observed in the image?,ছবিতে কি অবস্থা পরিলক্ষিত হচ্ছে?,thrombus,থ্রম্বাস
946,ef6abdcbd0871cb356e8669b6cdb31ed8b013cc2_2-Figure1-1.png,condition,রোগ,What conditions are observed in the image?,ছবিতে কী কী অবস্থা পরিলক্ষিত হচ্ছে?,no finding,কিছু পাওয়া যায়নি
1432,9873ccb3ae062fad019ff164330631f25d17f7e0_7-Figure3-1.png,condition,রোগ,What conditions are present in the image?,ছবিতে কী কী অবস্থা বিদ্যমান?,no finding,কোনো প্রকার রোগ নির্ণয় নেই
998,d915c1272657a095ab3bb271856542fdac7c7705_1-Figure2-1.png,condition,রোগ,What conditions are observed?,কি অবস্থা পরিলক্ষিত হয়?,no finding,কোন কিছুই পাওয়া যায়নি
